x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
636.081,972.426,492.557,1044.615,787.054,105.49,573.136,26.212,898.826,874.615,712.972,130.196,730.86,82.457,432.854,1025.086,626.029,725.567
636.096,972.469,492.793,1044.701,786.875,103.58,569.797,26.301,898.44,874.728,715.488,132.205,730.049,79.437,433.024,1025.175,626.108,725.422
636.925,972.215,492.771,1044.721,787.142,102.592,562.91,25.865,899.065,874.738,716.694,133.444,727.294,76.996,432.935,1025.069,626.035,724.447
637.023,972.405,492.474,1044.681,788.072,103.079,558.403,26.549,898.8,874.647,722.689,133.366,722.6,77.048,433.114,1025.176,625.874,724.911
635.856,972.624,492.588,1044.65,788.671,103.611,553.223,25.895,898.837,874.277,724.447,132.671,719.969,77.505,432.64,1025.084,625.947,724.509
635.924,972.163,493.133,1044.74,789.467,102.888,548.619,25.454,899.124,873.784,728.217,134.644,719.26,79.147,432.497,1024.882,626.03,724.959
635.865,972.323,492.909,1044.654,787.926,101.022,545.187,25.808,898.337,873.897,736.654,142.748,715.883,78.122,433.213,1025.238,625.919,723.958
636.57,972.33,492.61,1044.782,786.559,99.198,541.998,26.082,898.26,874.187,742.056,144.143,708.236,79.293,433.049,1025.217,626.106,723.681
636.49,972.428,492.551,1044.615,785.519,100.386,538.007,26.763,898.52,874.607,752.153,145.365,704.788,78.455,432.837,1025.042,626.051,723.538
635.804,972.575,492.639,1044.609,783.659,101.09,536.554,26.884,898.072,874.618,758.976,145.394,703.423,78.019,432.764,1024.951,625.884,723.31
636.213,972.475,492.488,1044.773,776.26,100.098,534.1,26.717,897.411,874.311,764.414,145.36,702.128,77.404,433.121,1024.958,626.171,723.075
636.208,972.323,492.988,1044.761,777.115,99.135,531.231,27.984,897.856,874.474,765.951,146.009,699.01,77.633,433.216,1025.19,625.914,723.384
636.29,972.463,493.086,1044.635,776.723,97.711,528.735,29.13,897.613,874.357,772.45,147.324,696.493,76.758,433.035,1025.152,625.9,722.952
635.459,972.445,492.982,1044.719,775.709,104.904,526.854,28.923,897.446,875.113,776.488,147.759,691.209,75.988,432.973,1024.858,626.141,722.959
636.791,972.68,492.842,1044.735,774.994,102.859,526.152,28.934,898.014,873.986,780.32,152.643,687.678,75.722,432.993,1025.224,626.137,722.911
636.229,972.424,493.052,1045.101,773.024,101.189,525.387,28.873,897.633,874.13,786.734,155.457,683.547,74.636,432.929,1024.864,626.19,722.846
636.478,972.352,492.737,1044.787,769.203,99.971,525.515,28.891,897.087,874.171,788.981,155.369,678.424,73.597,432.964,1024.716,626.351,722.652
635.586,972.301,492.61,1044.702,767.652,99.311,524.897,28.042,896.505,873.674,792.579,157.733,675.362,73.314,432.669,1024.482,626.401,722.231
635.704,972.284,492.476,1044.633,760.658,94.176,524.913,27.958,897.231,873.86,804.145,162.366,670.763,72.822,432.761,1024.549,626.449,722.564
635.574,972.44,493.323,1044.945,754.686,92.225,523.918,27.667,896.987,875.521,810.755,163.058,666.774,71.863,432.85,1024.351,626.146,722.571
635.269,972.552,492.679,1044.618,748.795,91.304,524.117,27.06,896.814,875.809,815.349,162.069,660.679,71.326,432.784,1024.41,626.063,722.505
635.179,972.441,492.38,1044.356,743.687,90.919,523.913,27.164,895.375,876.532,817.971,161.497,653.968,69.446,432.914,1024.62,626.234,722.368
635.635,972.539,492.868,1044.638,740.434,89.749,524.115,27.943,893.996,878.795,820.969,161.578,647.576,68.593,432.819,1024.562,626.231,722.385
635.345,972.563,492.74,1044.779,736.707,89.154,524.064,28.053,892.955,879.67,826.954,163.491,638.624,67.889,432.895,1024.316,626.306,722.247
635.868,972.634,492.986,1044.586,727.108,84.55,524.844,28.225,892.9,880.252,832.058,162.664,633.83,67.048,432.598,1024.253,626.277,722.139
635.627,972.64,492.842,1044.566,720.643,82.054,524.626,27.9,892.946,880.019,835.564,161.79,622.829,65.88,432.997,1024.427,626.371,722.302
635.902,972.683,492.875,1044.567,715.53,80.137,524.743,27.772,892.762,880.799,835.884,161.672,616.921,64.658,432.798,1024.391,626.209,721.996
635.047,972.679,492.748,1044.536,711.841,78.477,524.702,27.91,892.368,881.53,837.147,161.937,608.488,61.452,432.719,1024.247,626.422,721.843
635.299,972.571,492.767,1044.604,706.571,74.655,524.202,28.117,892.498,881.802,838.618,161.758,602.776,58.981,432.89,1024.032,626.364,721.829
635.528,972.584,492.758,1044.454,701.312,70.773,523.992,28.142,892.391,881.973,839.344,161.272,598.414,57.417,432.807,1023.291,626.247,721.837
635.526,972.774,492.738,1044.58,694.91,65.866,525.139,28.06,892.14,881.728,839.044,160.907,591.741,54.994,433.404,1021.783,626.565,721.567
635.578,972.333,492.619,1044.543,691.543,64.539,523.974,28.055,891.559,881.675,839.617,160.854,586.755,53.067,433.615,1019.883,626.506,721.644
635.282,972.453,492.901,1044.756,683.768,63.647,524.123,28.825,891.846,881.755,839.996,161.174,579.363,50.782,436.812,1017.399,626.286,721.63
635.341,972.627,492.937,1044.539,675.631,64.238,523.945,28.651,892.304,880.997,840.113,161.537,572.963,50.61,439.553,1015.972,626.386,721.594
635.763,972.681,492.88,1044.64,664.567,64.563,523.539,28.509,891.995,881.692,841.08,161.59,568.563,49.157,442.627,1012.939,626.151,721.642
635.594,972.791,492.274,1044.446,658.982,64.801,523.469,28.249,892.263,882.465,840.901,161.663,562.736,47.687,448.55,1009.743,626.438,721.386
635.652,972.719,493.085,1044.689,649.365,64.467,523.804,28.419,892.069,882.872,841.085,162.111,558.689,47.136,452.148,1009.934,626.465,721.294
635.654,972.659,492.352,1044.387,643.26,63.358,522.846,28.567,892.046,882.92,842.003,162.301,557.142,49.105,459.917,1009.488,626.422,721.076
634.813,972.708,492.814,1044.596,637.461,64.16,521.887,28.714,892.235,883.827,842.383,162.344,555.595,51.073,464.203,1009.582,626.427,721.001
635.679,972.708,492.878,1044.541,632.274,60.823,521.431,27.652,893.969,885.251,841.576,162.105,555.915,51.81,468.102,1006.784,626.334,720.975
635.572,972.811,492.978,1044.544,631.89,59.423,520.838,27.811,891.961,886.858,842.147,162.24,554.375,51.696,475.833,1006.322,626.238,721.065
634.676,972.794,492.056,1044.263,626.967,53.923,520.893,28.956,889.57,888.536,842.297,162.389,554.389,51.618,481.148,1006.654,626.175,720.977
635.01,972.656,492.085,1044.148,621.55,50.088,521.138,29.607,888.225,891.779,841.937,162.57,554.662,51.707,488.914,1007.7,626.334,720.94
634.437,972.538,492.996,1044.353,617.062,47.72,520.032,30.258,887.565,893.439,842.155,162.627,554.913,53.028,494.147,1008.753,626.292,720.918
634.516,972.395,492.406,1043.865,611.818,45.833,520.801,30.299,883.243,896.935,842.639,162.634,556.986,55.328,498.8,1010.278,626.321,720.84
634.569,972.367,491.929,1043.699,609.893,45.517,520.707,30.183,879.836,901.544,842.696,162.355,556.509,54.644,498.618,1010.568,626.736,720.444
634.322,972.584,491.372,1043.473,610.017,44.957,520.375,30.551,875.809,906.31,843.115,162.717,555.074,55.036,499.505,1011.851,626.432,720.488
635.453,972.59,490.338,1043.296,609.903,44.786,519.877,30.838,873.135,910.065,842.572,162.533,552.958,56.842,498.514,1013.909,626.499,721.079
634.647,972.61,489.794,1043.304,607.824,44.502,520.399,31.099,868.568,911.849,842.193,162.555,549.947,58.29,495.162,1015.075,626.466,720.467
634.778,972.709,489.577,1042.504,605.364,43.227,520.085,30.989,865.547,913.453,842.622,162.737,545.543,59.913,493.488,1016.354,626.422,720.671
634.592,972.554,489.36,1041.703,602.364,41.851,519.836,30.874,860.888,916.019,842.343,162.594,536.506,63.251,491.814,1017.634,626.459,720.144
635.462,972.463,489.143,1040.903,597.519,40.767,520.183,31.053,857.99,918.063,842.486,162.553,528.698,63.758,490.141,1018.914,626.6,720.291
635.174,972.658,488.925,1040.102,591.611,41.049,517.731,30.889,856.19,921.567,841.961,162.675,521.479,65.694,488.467,1020.193,626.314,720.749
635.054,972.484,488.393,1039.325,586.94,42.028,517.101,31.189,852.376,925.923,842.501,162.925,514.979,67.202,486.793,1021.473,626.449,720.955
635.104,972.418,487.86,1038.548,585.289,42.624,516.925,31.129,848.041,930.736,842.725,162.888,508.031,67.364,485.12,1022.752,626.392,721.078
635.29,972.61,487.327,1037.771,582.575,42.966,516.96,30.247,845.145,935.019,843.216,162.528,499.426,65.993,483.446,1024.032,626.413,721.147
635.041,972.494,486.795,1036.994,579.134,44.41,518.853,30.08,840.755,935.827,842.872,162.597,490.868,67.625,481.773,1025.312,626.481,721.129
634.311,972.662,486.262,1036.217,576.743,45.019,520.515,28.489,836.836,937.458,843.344,162.741,483.776,66.677,480.099,1026.591,626.585,720.877
635.565,972.711,485.729,1035.44,576.271,45.575,519.769,28.455,834.178,940.113,842.995,163.01,477.835,64.984,478.425,1027.871,626.277,721.534
635.14,972.657,485.196,1034.663,574.658,46.422,519.542,27.843,833.292,940.15,843.376,162.807,466.764,62.929,476.752,1029.15,626.514,721.108
634.526,972.509,484.664,1033.886,569.39,49.626,520.915,28.289,834.582,939.338,842.998,162.838,460.664,61.693,475.078,1030.43,626.566,721.104
635.248,972.435,484.131,1033.108,565.529,51.937,520.779,29.217,834.324,938.235,843.245,163.018,454.107,57.26,473.404,1031.71,626.54,721.209
635.289,972.548,483.598,1032.331,560.866,54.638,521.89,28.921,833.676,939.887,842.786,162.988,449.172,54.959,471.731,1032.989,626.391,721.075
635.647,972.494,483.065,1031.554,554.329,56.429,521.846,28.823,831.559,941.793,842.865,162.971,447.953,51.34,470.057,1034.269,626.501,721.219
634.679,972.416,482.533,1030.777,548.32,56.428,520.577,28.38,828.542,943.355,843.316,162.873,446.215,49.065,468.384,1035.548,626.673,721.645
634.758,972.222,482,1030,541.5,59.43,519.628,27.548,826.287,941.438,843.745,163.086,442.36,48.943,466.71,1036.828,626.739,721.887
635.415,972.368,485.886,1028.897,536.468,61.834,519.673,27.176,826.972,940.666,843.484,163.174,442.79,48.8,465.036,1038.108,627.034,724.044
635.192,972.339,485.668,1028.097,530.759,62.664,519.393,27.183,827.162,939.837,842.907,163.154,441.555,47.751,463.363,1039.387,627.208,730.201
635.099,972.381,485.451,1027.296,522.319,63.899,519.127,26.897,824.711,939.023,842.672,163.131,439.853,47.959,461.689,1040.667,626.21,737.07
634.752,972.382,485.234,1026.496,513.777,65.881,518.871,26.92,823.75,938.792,843.3,163.019,441.216,50.165,460.015,1041.946,623.057,744.87
634.741,972.163,485.342,1026.546,508.065,66.929,518.025,26.863,823.106,938.649,843.243,163.053,440.409,49.188,451.206,1040.378,618.648,752.277
634.73,972.274,485.56,1026.34,504.399,67.005,519.677,26.552,821.525,936.384,843.245,163.087,437.992,47.166,440.163,1039.387,617.013,760.266
635.332,972.669,486.465,1025.836,498.018,66.957,520.831,26.348,820.477,935.491,842.925,163.17,438.724,45.472,431.132,1036.97,614.811,769.156
634.728,972.449,487.538,1025.81,491.428,66.71,521.677,25.88,818.87,934.992,843.1,163.182,436.441,45.007,421.33,1034.807,613.327,778.487
635.099,972.242,489.491,1026.652,484.178,65.971,521.838,26.496,817.146,934.141,843.357,163.284,436.948,41.257,413.476,1033.715,612.742,785.358
635.071,972.289,494.967,1030.898,484.606,68.408,521.415,26.866,811.699,933.582,843.297,162.984,437.888,40.053,405.464,1032.469,610.243,793.407
635.533,971.389,498.396,1034.129,483.015,71.741,521.055,27.011,811.884,932.676,843.665,163.222,437.689,40.964,398.958,1029.359,607.339,803.151
635.561,971.217,500.202,1035.634,478.648,72.813,521.18,27.174,811.622,932.576,843.758,163.153,436.352,40.275,394.729,1027.152,606.697,811.127
635.642,970.819,501.283,1036.69,476.817,72.887,521.024,27.38,811.183,933.458,843.507,162.864,438.817,38.396,390.344,1024.285,603.058,822.148
636.357,971.082,502.458,1036.45,474.111,75.068,520.819,27.283,809.579,932.883,843.803,163.292,438.385,36.465,385.101,1025.598,600.263,827.88
635.327,969.005,501.303,1035.727,470.884,78.906,520.707,27.401,807.218,932.587,843.431,163.03,439.353,35.544,379.657,1022.824,596.982,837.806
633.998,968.051,500.272,1031.96,460.684,82.009,520.605,27.483,807.089,932.542,843.769,163.347,439.853,34.056,374.339,1022.056,595.198,843.887
630.215,967.546,500.521,1032.947,450.386,84.287,520.381,27.605,807.645,932.535,843.733,163.253,440.031,33.533,365.571,1018.449,592.635,849.36
626.269,967.085,501.194,1035.672,437.043,82.764,520.83,27.107,805.423,932.697,843.789,163.298,439.86,33.641,357.656,1016.572,591.15,853.291
622.007,966.835,501.459,1035.216,428.907,82.493,521.172,27.005,800.788,932.887,843.534,163.251,440.11,33.589,350.214,1012.753,587.334,856.759
620.004,965.995,500.667,1034.159,419.557,83.402,522.12,26.313,799.314,933.482,843.418,163.423,440.307,33.7,343.302,1009.279,584.109,860.261
615.176,964.535,500.342,1033.108,412.821,82.364,523.677,26.047,796.909,933.612,843.479,163.058,440.234,33.807,333.665,1005.383,583.044,860.148
608.91,963.753,500.532,1033.1,405.944,81.64,525.505,26.061,794.783,935.251,843.25,163.351,439.918,33.891,326.167,1003.052,582.623,860.665
605.723,962.37,500.62,1033.046,399.621,81.546,527.557,27.492,790.404,935.323,843.852,163.242,440.269,33.699,317.155,997.998,582.155,860.775
603.539,962.088,500.814,1032.732,393.329,78.334,527.747,27.023,787.415,935.654,843.203,163.322,440.498,33.686,313.056,995.15,583.003,860.979
599.759,960.55,499.207,1030.28,386.281,75.644,527.335,27.772,783.535,935.137,843.439,163.396,440.277,33.537,305.632,991.983,584.406,863.874
597.791,960.482,500.929,1034.389,378.09,71.14,526.55,26.545,779.701,935.405,843.159,163.195,440.697,33.49,298.093,987.809,586.521,866.085
597.342,960.082,502.406,1038.392,373.003,68.939,525.853,27.025,777.964,934.789,843.16,163.282,441.059,33.569,289.304,983.116,591.21,868.203
596.98,959.959,503.139,1038.64,369.69,71.921,523.569,26.674,776.054,935.192,843.613,163.451,445.377,33.079,282.774,979.184,593.433,870.078
596.732,959.979,507.555,1018.052,367.522,73.528,520.742,26.36,774.525,935.013,843.267,163.485,448.895,33.366,276.59,976.325,598.471,872.191
596.701,959.893,492.666,1025.024,363.864,72.048,519.831,27.355,774.367,935.306,843.255,163.656,452.522,33.91,269.319,971.941,602.319,875.344
596.664,959.864,470.133,1024.219,357.867,70.504,520.157,28.056,774.215,935.465,843.811,163.445,453.699,33.045,261.994,966.163,607.017,877.568
596.75,959.868,454.852,1024.57,354.318,71.811,519.312,26.855,773.836,935.18,843.759,163.441,454.617,31.223,257.041,962.62,610.011,879.628
596.889,959.776,441.614,1033.147,353.165,72.717,518.582,28.185,773.143,934.999,843.783,163.408,454.921,31.798,253.68,959.921,615.863,881.848
596.919,959.918,442.134,1032.7,351.495,76.408,518.299,28.607,772.974,934.759,843.485,163.603,454.848,32.083,250.054,960.547,622.649,885.12
597.03,960.109,441.411,1032.51,346.014,77.365,518.263,29.151,772.539,934.495,843.803,163.322,456.327,32.058,247.809,959.094,632.169,891.101
596.81,959.967,441.061,1032.071,338.408,76.657,518.149,29.464,771.98,934.819,843.812,163.885,456.112,30.815,243.807,954.885,638.628,895.591
596.692,959.614,441.336,1031.954,332.359,81.84,516.826,30.709,771.623,934.838,843.986,163.194,456.513,30.985,239.13,950.76,645.761,900.171
597.019,960.129,441.465,1031.606,329.844,83.377,514.999,31.915,770.775,934.494,846.281,162.687,457.531,29.259,235.009,946.273,651.08,904.04
597.599,960.593,441.975,1031.552,325.334,85.278,514.584,32.141,771.217,934.427,846.737,161.399,460.895,28.903,233.113,943.676,654.762,908.451
595.188,959.783,441.274,1030.342,325.746,85.331,513.846,32.296,770.503,934.462,845.446,160.963,461.294,29.462,230.559,943.265,658.697,913.631
592.959,957.92,440.211,1028.658,323.162,85.345,514.065,33.758,770.113,934.767,847.441,162.526,464.78,29.775,229.193,943.409,664.373,916.522
591.211,954.081,438.306,1028.546,321.208,84.596,515.335,34.865,769.711,934.197,850.559,163.968,468.697,28.882,227.71,944.357,668.822,920.646
590.057,951.721,436.422,1027.029,320.454,84.634,514.352,35.711,769.479,934.056,855.534,164.783,469.578,28.471,227.683,944.547,673.012,923.232
588.953,950.595,435.115,1023.558,316.99,94.988,513.271,37.334,769.422,934.607,860.196,165.849,470.354,28.555,228.173,944.537,679.587,927.174
587.98,949.36,434.27,1018.116,312.913,93.546,512.388,38.027,769.478,934.167,865.656,167.111,470.592,28.509,227.295,943.969,683.471,929.323
587.453,948.54,434.391,1012.862,310.633,92.725,509.6,47.118,769.305,934.293,868.87,168.822,470.138,28.538,221.738,940.047,689.101,932.091
586.674,948.276,433.326,1007.829,308.709,93.198,507.408,46.403,769.356,934.207,870.221,172.383,468.543,28.601,217.503,935.701,694.58,935.204
584.943,948.179,433.293,1007.512,307.036,93.567,505.082,49.641,769.812,933.945,873.851,176.525,468.579,29.108,215.261,931.842,698.527,937.285
584.058,947.972,432.561,1006.233,306.135,92.808,504.887,49.126,769.2,933.973,875.592,178.132,468.267,29.95,213.656,929.212,704.073,939.734
583.805,947.485,430.782,1000.144,304.507,97.053,503.612,51.033,768.713,933.967,879.341,178.25,469.881,30.314,211.007,928.184,708.079,942.271
582.933,946.93,428.504,993.547,304.197,96.818,502.899,53.808,768.829,933.923,883.477,182.512,468.83,29.873,209.013,924.863,711.747,943.933
582.214,946.321,425.39,987.876,302.075,95.065,500.547,56.477,768.879,933.827,885.389,186.644,469.894,29.881,204.871,921.664,712.437,943.833
581.751,945.799,423.214,985.188,302.524,94.646,495.832,59.366,768.231,933.552,887.539,188.355,468.957,30.103,198.322,916.729,712.643,941.597
581.798,945.904,422.701,985.081,303.601,94.117,491.701,63.155,770.418,933.77,888.189,189.499,470.57,29.581,190.263,913.361,712.506,941.047
581.615,946.1,422.654,985.078,305.883,93.343,486.844,66.183,772.498,934.779,889.962,194.345,471.472,28.563,185.489,910.486,713.454,941.119
580.973,945.805,422.449,984.63,308.584,93.268,478.3,68.488,773.639,934.461,891.604,196.678,473.032,28.558,182.678,905.141,713.222,941.958
580.368,945.519,422.39,984.812,310.329,93.813,468.209,69.638,776.581,934.082,892.899,197.544,475.603,27.775,178.345,900.662,708.83,942.611
579.874,945.07,422.357,984.99,309.968,94.471,462.719,68.688,776.601,934.566,892.655,197.867,478.86,27.373,175.847,896.686,706.99,944.259
580.067,945.035,422.324,984.523,310.77,95.515,456.274,70.139,776.127,933.482,893.608,198.299,485.337,25.826,174.836,891.081,706.676,947.044
579.852,945.163,422.357,984.409,311.104,95.218,446.642,75.212,775.254,932.663,893.93,198.872,483.761,26.837,174.584,889.539,709.245,950.338
579.609,945.051,422.411,984.872,310.64,95.427,439.374,75.029,774.518,931.424,894.335,199.341,491.928,27.98,171.485,887.997,711.58,955.76
579.184,944.783,422.275,984.732,311.678,94.543,430.774,74.922,775.192,929.488,897.888,201.513,496.767,27.792,167.492,885.892,716.099,963.805
579.167,944.659,422.058,984.44,313.76,95.163,427.389,75.398,774.87,927.017,899.57,202.281,502.117,27.025,163.242,881.978,719.483,967.621
579.051,944.602,422.391,984.306,316.329,96.866,422.962,74.355,771.116,922.447,900.602,206.25,507.182,27.682,156.763,879.167,724.098,971.942
579.096,944.715,422.295,984.753,318.028,96.427,418.998,73.65,764.251,915.928,901.982,210.581,518.884,26.263,154.86,878.158,727.395,974.671
